d,0
0,11.186081274793747
1,12.617734185399792
2,13.285219113503727
3,13.987036382542843
4,14.749308618107056
5,15.68675502312037
6,16.721530664580975
7,17.71512290430453
8,18.52279739346639
9,18.855098244762452
