d,0
0,12.555318345105052
1,14.308883726281552
2,15.111390237195641
3,15.909025143137749
4,16.66410617206146
5,17.350921336380512
6,17.93310717884967
7,18.443146249113564
8,18.76036461303691
9,18.85979541416954
